ID,Area,City,Restaurant,Price,Avg ratings,Food type,Latitude,Longitude,Geocode Precision
195029,Behala,Kolkata,The Veg Dhaba,200,3.9,"Indian,Thalis",22.499,88.313,Locality (matched)
195188,Anand Nagar,Pune,House Of Chole Bhature And Parathas,200,3.7,Combo,18.5,73.86,Locality (matched)
195424,Seshadripuram,Bangalore,Havmor Ice Cream Havfun Parlour,200,4.2,"Ice Cream,Desserts",12.9924,77.5773,Locality (matched)
195580,Vesu,Surat,Sardar Ji Ka Dhaba,300,2.9,"North Indian,Punjabi",21.14,72.777,Locality (matched)
195656,Lake Town,Kolkata,Anand Food Corner,250,4.2,"Indian,Snacks,North Indian",22.605,88.395,Locality (matched)
195786,Langford Gardens,Bangalore,Lifetree,350,2.9,"Continental,Indian,Beverages,Desserts,Biryani",12.955,77.6023,Locality (matched)
195893,Jogupalya,Bangalore,Sri Krishna Nanda Gokula Veg,200,4.3,"South Indian,Chinese",12.9707,77.621,Locality (matched)
196811,Ellisbridge,Ahmedabad,Radhika'S Authentic South Indian Food,300,4.3,South Indian,23.023,72.568,Locality (matched)
196826,Maninagar,Ahmedabad,The Mohalla,250,4,"Pizzas,American,Fast Food,Snacks,Beverages,Combo",22.996,72.603,Locality (matched)
197009,Pulikeshi Nagar,Bangalore,Kunafa World,500,4.4,Middle Eastern,12.995,77.61,Locality (matched)
197238,Shankarapura,Bangalore,The Belgian Waffle Co.,200,4.5,"Desserts,Beverages",12.945,77.572,Locality (matched)
197766,Memnagar,Ahmedabad,Belgian Waffles,350,2.9,"Fast Food,Snacks,Desserts",23.049,72.547,Locality (matched)
198051,Sarthana,Surat,Green Foods,200,2.9,Indian,21.228,72.848,Locality (matched)
199229,Shivajinagar,Pune,Modern Cafe,300,4.3,"South Indian,North Indian",18.5308,73.8478,Locality (matched)
201120,Andheri East,Mumbai,Khichdi Paradise,300,4,"Home Food,Indian,North Indian,Beverages",19.1136,72.8697,Locality (matched)
201131,Santacruz East,Mumbai,Kripa Sagar Pure Veg Restaurant,150,3.6,"Fast Food,Beverages,North Indian,South Indian,Biryani,Chinese,Juices,Pizzas,Desserts,Sweets",19.0822,72.8416,Locality (matched)
201138,Andheri East,Mumbai,Maa Ki Khichdi,300,4,"Home Food,Indian,North Indian",19.1136,72.8697,Locality (matched)
201514,Kasba Peth,Pune,Chowpati Natural Kulfi,100,2.9,"Desserts,Ice Cream",18.517,73.857,Locality (matched)
201657,Kankurgachi,Kolkata,Falam,250,4.3,Juices  Salads  Ice Cream  Snacks,22.585,88.39,Locality (matched)
201877,Ghansi Bazaar,Hyderabad,Coffee Cream,200,4,"Beverages,Fast Food,Italian,Snacks",17.362,78.474,Locality (matched)
202836,Santacruz East,Mumbai,Hangout Cakes & More,150,4.2,Bakery,19.0822,72.8416,Locality (matched)
203053,Katargam,Surat,Dairy Don,120,4.5,"Beverages,Ice Cream",21.22,72.818,Locality (matched)
203251,Tagore Garden Extension,Delhi,Cake Factory,500,2.9,Bakery,28.642,77.093,Locality (matched)
203530,Vastrapur,Ahmedabad,Wtf! Pizza'S & Bar-Be-Que,250,4,"Fast Food,Italian,Pizzas,Jain",23.039,72.529,Locality (matched)
203770,Satellite,Ahmedabad,7 Days,250,2.9,Snacks,23.027,72.507,Locality (matched)
203887,Ashok Nagar,Bangalore,Chaatimes,150,4.4,"Chaat,Beverages",12.9843,77.5936,Locality (matched)
204243,Indiranagar,Bangalore,Halli Mane Rotti,200,4.1,South Indian,12.9719,77.6412,Locality (matched)
204348,Kilpauk,Chennai,Bombay Halwa House,500,4.4,"North Indian,Punjabi,Sindhi",13.085,80.241,Locality (matched)
204368,Vijayanagar,Bangalore,Durga Chats Club Road,100,3.6,"Chaat,Juices",12.9719,77.5372,Locality (matched)
204552,Shanti Nagar,Bangalore,Adithya Tiffin Centre,200,2.9,North Indian,12.9581,77.5993,Locality (matched)
204598,Jam Bagh,Hyderabad,Swathi Mess And Dhaba,200,3.9,"Biryani,Chinese,Hyderabadi,North Indian,Indian",17.386,78.478,Locality (matched)
204706,Jayanagar,Bangalore,New Shanti Upahar,200,4.4,South Indian,12.925,77.5938,Locality (matched)
204946,Narayan Peth,Pune,Khandesh Junction,200,3.8,"Maharashtrian,Punjabi,Beverages,Combo",18.514,73.853,Locality (matched)
205180,Himayatnagar,Hyderabad,Masala Republic,500,4.1,"Continental,North Indian",17.4008,78.4813,Locality (matched)
205488,Gopipura,Surat,Jay Jalaram Thali,130,3.5,"Thalis,Punjabi,Gujarati,Combo,Chinese,North Indian,Mughlai,Biryani",21.19,72.828,Locality (matched)
205813,Ashok Nagar,Bangalore,Paakashala,500,4.3,"South Indian,North Indian,Chinese",12.9843,77.5936,Locality (matched)
206481,Kurla,Mumbai,Mojza Moments With Cake,150,4.2,"Desserts,Bakery,Fast Food",19.0728,72.8826,Locality (matched)
207415,Andheri East,Mumbai,Desi Desserts,400,2.9,Desserts,19.1136,72.8697,Locality (matched)
207634,Lake Town,Kolkata,Sgf - Spice Grill Flame,250,4,"North Indian,Fast Food,Chinese",22.605,88.395,Locality (matched)
207963,Vyasarpadi,Chennai,Pranav Chats,150,3.3,Chaat,13.116,80.247,Locality (matched)
207982,Navrangpura,Ahmedabad,Riviera Restaurant,400,4,"North Indian,Chinese,Continental",23.0365,72.561,Locality (matched)
208017,Naranpura,Ahmedabad,Alma Of Aliments,100,2.9,"Fast Food,Indian",23.048,72.558,Locality (matched)
208617,Mg Road,Kolkata,Gupta Brothers The Abarkhabo Shoppe,250,4.4,Indian,22.581,88.356,Locality (matched)
209038,Aundh,Pune,Desi Flavours,200,2.9,"Fast Food,Desserts,Ice Cream,Beverages",18.559,73.808,Locality (matched)
209143,Chickpet,Bangalore,Lassi Shop,200,2.9,"Juices,Fast Food",12.9698,77.5806,Locality (matched)
209158,Kavadiguda,Hyderabad,Sri Mohans Chat,150,4.1,"Beverages,Chaat,Fast Food,Juices,North Indian",17.406,78.497,Locality (matched)
209379,Begampura,Surat,Shree Kheteswar Mithaiwala,200,4.2,Sweets,21.198,72.825,Locality (matched)
209690,Ghatkopar East,Mumbai,Bhagat Tarachand,300,4.1,North Indian,19.0857,72.9083,Locality (matched)
209838,Memnagar,Ahmedabad,Paratha Hai Ji,300,4.2,Indian,23.049,72.547,Locality (matched)
210033,Memnagar,Ahmedabad,Bol De Bowl,300,2.9,Fast Food,23.049,72.547,Locality (matched)
210035,Chembur,Mumbai,Au Naturel Popsicle,200,2.9,"Desserts,Healthy Food,Ice Cream",19.0522,72.9006,Locality (matched)
211245,Sion,Mumbai,Tortaa Cake Shop,500,2.9,"Bakery,Desserts",19.0448,72.8619,Locality (matched)
211283,Tagore Garden Extension,Delhi,Cake 24Ghante,500,2.9,Bakery,28.642,77.093,Locality (matched)
213337,Kavadiguda,Hyderabad,Veerji Ka Dhaba,200,4.1,North Indian,17.406,78.497,Locality (matched)
213355,Isanpur,Ahmedabad,Udipi Darshini,300,3.6,Indian,22.97,72.61,Locality (matched)
213575,Kuber Nagar,Ahmedabad,Sai Baba Idli Dhosa Center,200,4.1,South Indian,23.073,72.618,Locality (matched)
213931,University Area,Ahmedabad,Huber & Holly,350,4.3,"Pizzas,Pastas,Beverages,Desserts,Ice Cream",23.033,72.545,Locality (matched)
214166,Malleshwaram,Bangalore,Asha Food Camp,250,4.5,"Indian,Beverages,Biryani,Chinese,Desserts,Ice Cream,Juices,Tandoor,North Indian,Street Food,Chaat,South Indian",13.0035,77.5647,Locality (matched)
215012,Vishala,Ahmedabad,Shakti - The Sandwich Shop - Vishala,300,4.4,"Pizzas,Combo",22.985,72.556,Locality (matched)
215357,Kavadiguda,Hyderabad,Aamantran - Mithaaii,200,3.7,"Chaat,Snacks,Bakery,Sweets",17.406,78.497,Locality (matched)
215453,Srirampura,Bangalore,Maggi Mane,200,4.3,"Beverages,Fast Food,Italian",12.9979,77.5735,Locality (matched)
216061,Ghatkopar East,Mumbai,Laxman'S Om Vada Pav,100,4.4,"Fast Food,Snacks",19.0857,72.9083,Locality (matched)
216229,Ambawadi,Ahmedabad,Urban Foods Ambawadi,250,2.6,"Chinese,North Indian,Punjabi",23.027,72.549,Locality (matched)
216561,Lake Town,Kolkata,Him Cream,100,2.9,Ice Cream,22.605,88.395,Locality (matched)
216894,Tri Nagar,Delhi,M.K. Chinese Food,450,2.9,Chinese,28.68,77.167,Locality (matched)
217306,Athwa Gate,Surat,Hotel Priya,300,4.3,"South Indian,Punjabi,North Indian,Thalis,Combo",21.183,72.798,Locality (matched)
217351,Athwa,Surat,Santushti Shakes & More,150,4.3,"Beverages,Desserts,Ice Cream",21.178,72.793,Locality (matched)
218244,Powai,Mumbai,R Bhagat Tarrachand,300,4.2,"North Indian,Mughlai,Street Food,Biryani,Home Food,Kebabs,Punjabi,Sindhi",19.1176,72.906,Locality (matched)
218579,Egmore,Chennai,Sri Krishna Sweets,200,4.4,"Sweets,Snacks,Street Food",13.0732,80.2609,Locality (matched)
219321,Santosh Nagar,Hyderabad,Balaji Mithai Wala & Chat,150,4,Sweets,17.36,78.498,Locality (matched)
219356,Gultekdi,Pune,Squisito Cafe Italiano,250,4.3,"Beverages,Desserts,Pastas",18.488,73.867,Locality (matched)
219460,Ashok Nagar,Bangalore,Go Native,600,4.2,"Healthy Food,Jain,North Indian,South Indian",12.9843,77.5936,Locality (matched)
219602,Punjagutta,Hyderabad,Arya Bhavan Pure Veg,200,4.2,Indian,17.4256,78.453,Locality (matched)
219834,Varachha,Surat,Everything @99,150,3.5,"Thalis,Punjabi,North Indian,Biryani",21.214,72.842,Locality (matched)
219909,Swargate,Pune,Nanumal Bhojraj Sweets,350,2.9,Sweets,18.5008,73.8586,Locality (matched)
219920,Chembur,Mumbai,Pan World Cafe,100,4.4,Paan,19.0522,72.9006,Locality (matched)
220162,Rohini,Delhi,The Pizza Point,250,2.9,"Chinese,Pastas,Pizzas",28.7041,77.1025,Locality (matched)
220829,Thousand Lights,Chennai,Old Mercara,650,4.4,Ice Cream,13.0569,80.254,Locality (matched)
221197,Udhna,Surat,Nv Fastfood,150,4,"Fast Food,North Indian,Chinese,South Indian,Snacks,Pizzas",21.15,72.828,Locality (matched)
221964,Ballygunge,Kolkata,Kurry Patta,250,4.5,"Chinese,North Indian,South Indian",22.528,88.366,Locality (matched)
221975,Isanpur,Ahmedabad,Rudra Fast Food,150,2.9,"Fast Food,Pizzas",22.97,72.61,Locality (matched)
222053,Himayatnagar,Hyderabad,Stikstof,500,2.9,Ice Cream,17.4008,78.4813,Locality (matched)
222381,Rani Gunj,Hyderabad,Aashirvad Tiffins,200,4.2,South Indian  Fast Food  Chinese  Snacks  Juices,17.396,78.499,Locality (matched)
223313,Andheri East,Mumbai,Dil Se Dalia,250,2.9,Fast Food  North Indian,19.1136,72.8697,Locality (matched)
224293,Vastrapur,Ahmedabad,Cake Eggless,600,4.4,"Desserts,Fast Food",23.039,72.529,Locality (matched)
224303,Purasawalkam,Chennai,Lassi Junction Purasawalkam,300,4.1,"Beverages,Juices,Fast Food,Snacks,Desserts",13.085,80.254,Locality (matched)
224326,Jodhpur Village,Ahmedabad,The Swad,200,4,"Thalis,Punjabi,Gujarati,North Indian,Chinese,Combo,Desserts",23.026,72.522,Locality (matched)
225492,Mahadev Nagar Tekra,Ahmedabad,Momos'S World,150,2.9,Chinese,23.0225,72.5714,City-level (approximate fallback)
225792,Sector 1 Rohini,Delhi,Cake Studio-100% Veg,99,3.8,"Bakery,Chinese,Snacks,Desserts",28.716,77.095,Locality (matched)
225926,Rustampura,Surat,Raj Food Corner,200,3.4,"Beverages,Fast Food",21.195,72.81,Locality (matched)
226813,Isanpur,Ahmedabad,Nagar Fast Food,150,4.5,Fast Food,22.97,72.61,Locality (matched)
227152,Chembur,Mumbai,Shree Vishnu Hotel,250,4.4,"Indian,Thalis",19.0522,72.9006,Locality (matched)
227157,Jorabagan,Kolkata,Foody Junction,150,3.7,Home Food  North Indian,22.588,88.356,Locality (matched)
227235,Sector 8 Rohini,Delhi,Fruitarian - Fruit Salads,200,4.2,"Healthy Food,Salads,Ice Cream,Beverages,Juices,Navratri Special,North Indian,Snacks",28.713,77.126,Locality (matched)
227974,Tarnaka,Hyderabad,Ssv -Tiffin'S And Snacks,149,4.3,South Indian  Snacks  Combo,17.426,78.534,Locality (matched)
228308,Old Malakpet,Hyderabad,Kekiz Cake Shop,100,3.6,Bakery,17.3735,78.498,Locality (matched)
228725,Tarnaka,Hyderabad,Sudarshan Reddy Pure Ghee Sweets,200,4.4,Desserts  Sweets,17.426,78.534,Locality (matched)
229063,Kothrud,Pune,Caramella'S,400,2.9,"Desserts,Bakery",18.5074,73.8077,Locality (matched)
229581,Chembur,Mumbai,Annapurna Meals,250,4.1,North Indian  Sindhi  Punjabi  Thalis,19.0522,72.9006,Locality (matched)
229687,Rohini,Delhi,The Crispy Bites,400,3.9,Fast Food,28.7041,77.1025,Locality (matched)
230143,Vasanth Nagar,Bangalore,The Food Corner,150,4.5,"Chinese,North Indian",12.9899,77.5926,Locality (matched)
230452,Ellisbridge,Ahmedabad,Cia Chinese In Ahmedabad,250,2.4,Chinese,23.023,72.568,Locality (matched)
230802,Behala,Kolkata,The Combo King (Pure Veg),200,4,North Indian,22.499,88.313,Locality (matched)
230804,Behala,Kolkata,Amber - Veg Food Delivery,250,4,"North Indian,Thalis",22.499,88.313,Locality (matched)
231224,Navrangpura,Ahmedabad,Vadilal Ice Creams,300,2.9,"Hyderabadi,Indian",23.0365,72.561,Locality (matched)
231373,Raja Bazar,Kolkata,Janta Sweets,200,4.1,"Desserts,Sweets",22.582,88.367,Locality (matched)
231770,Shanti Nagar,Bangalore,Rj 19 Cafe,200,2.9,North Indian,12.9581,77.5993,Locality (matched)
231777,Shanti Nagar,Bangalore,Dadi Di Rasoi,200,3.7,North Indian,12.9581,77.5993,Locality (matched)
231794,Shanti Nagar,Bangalore,Paratha House,200,2.9,North Indian,12.9581,77.5993,Locality (matched)
231795,Shanti Nagar,Bangalore,Salasar Balaji Restaurant,200,2.9,North Indian,12.9581,77.5993,Locality (matched)
232321,Behala,Kolkata,Agarwal'S Vegetarian,250,4.2,"Street Food,North Indian,Chinese,South Indian,Fast Food",22.499,88.313,Locality (matched)
232393,West Mambalam,Chennai,Sre Bakya Fast Food,250,4.2,"South Indian,North Indian,Biryani,Chinese,Tandoor,Snacks,Beverages,Combo",13.035,80.22,Locality (matched)
232602,Chickpet,Bangalore,Chetty'S Corner,200,4,Fast Food,12.9698,77.5806,Locality (matched)
233108,Rohini,Delhi,Vaishno Punjabi Dhaba,300,4.5,North Indian,28.7041,77.1025,Locality (matched)
233403,Vesu,Surat,Madras Dhosa Center,200,4.4,South Indian,21.14,72.777,Locality (matched)
235488,Chamrajpet,Bangalore,Sri Sai Cafe,150,4.3,Fast Food,12.9573,77.5677,Locality (matched)
235505,Ellisbridge,Ahmedabad,Puffizza,700,4.2,"Pizzas,Italian,Fast Food",23.023,72.568,Locality (matched)
236430,Vastrapur,Ahmedabad,Kilos - By Food On Way,150,4.2,"North Indian,Punjabi,Thalis,Salads,Beverages,Chinese,Combo,Tandoor",23.039,72.529,Locality (matched)
237103,Bhowanipore,Kolkata,The Flaming Bowl,1000,4.1,"Chinese,Thai,Japanese,Burmese,North Indian",22.527,88.345,Locality (matched)
237691,Rohini,Delhi,Bablu Best Bakers,250,3.5,"Bakery,Desserts",28.7041,77.1025,Locality (matched)
238268,Teynampet,Chennai,Cream Stone,300,4.6,"Ice Cream,Desserts,Beverages",13.0418,80.254,Locality (matched)
238578,West Marredpally,Hyderabad,The Starter,250,4.4,Chaat  Street Food  Beverages  Home Food  Salads  Snacks,17.446,78.5,Locality (matched)
239232,Ghatkopar East,Mumbai,Inox,400,2.9,Fast Food,19.0857,72.9083,Locality (matched)
239536,Baguihati,Kolkata,Nisha'S Veg Kitchen,300,4.4,"Indian,Rajasthani,Punjabi,Thalis,Desserts,Beverages",22.612,88.418,Locality (matched)
239676,Kilpauk,Chennai,Swaad Punjab Ka,500,4.1,"Punjabi,North Indian",13.085,80.241,Locality (matched)
240497,Budh Vihar,Delhi,Pandit Ji Ke Paranthe,300,3.3,Indian,28.716,77.085,Locality (matched)
241328,Gulbai Tekra,Ahmedabad,1441 Pizzeria,400,4.3,"Italian,Pizzas,Pastas,Fast Food,Desserts,Beverages",23.033,72.554,Locality (matched)
241674,Vastrapur,Ahmedabad,The Healthy Stove,200,3.8,"North Indian,Healthy Food,Salads,Chinese,Thalis,Fast Food,Street Food,Beverages,Biryani,Continental,Punjabi,Italian,Gujarati",23.039,72.529,Locality (matched)
241787,Shivajinagar,Pune,Chirp Cafe,400,4.4,"Beverages,Chinese,Indian,Italian,Pizzas",18.5308,73.8478,Locality (matched)
241788,Shivajinagar,Pune,Khichdi Express,200,4.6,"Healthy Food,Home Food,Desserts",18.5308,73.8478,Locality (matched)
241997,Santacruz East,Mumbai,Youzhi - By Stove,400,2.9,"Asian,Pan-Asian,Chinese,Beverages,Desserts",19.0822,72.8416,Locality (matched)
242130,Wanowrie,Pune,Dum Biryani,300,2.9,Maharashtrian,18.4934,73.889,Locality (matched)
242154,Ashok Nagar,Bangalore,Quattro,1000,2.9,"Italian,Mexican,Pizzas,Pastas",12.9843,77.5936,Locality (matched)
242720,Mylapore,Chennai,Mani Sri Saastha Kitchen,250,2.9,Indian,13.0339,80.2695,Locality (matched)
243711,Modi Colony,Pune,Cafe Chokolade,120,4.7,"Desserts,Ice Cream",18.5,73.876,Locality (matched)
244078,Gokhalenagar,Pune,Ganpat Sweets,100,4.6,"Indian,Snacks",18.529,73.828,Locality (matched)
244883,Kothapet,Hyderabad,Nic Natural Ice Creams,120,4.5,Ice Cream  Desserts,17.3745,78.531,Locality (matched)
246047,Jayanagar,Bangalore,Parimala Sweets,200,2.9,"Snacks,Sweets",12.925,77.5938,Locality (matched)
247094,Srirampura,Bangalore,Geet'S Kitchen,199,2.9,"North Indian,South Indian",12.9979,77.5735,Locality (matched)
247097,Powai,Mumbai,Damodar Kulfiwala,150,2.9,"Desserts,Ice Cream",19.1176,72.906,Locality (matched)
247275,Santacruz East,Mumbai,Shreenath Sweets Snacks And Farsan,150,4.1,"Desserts,Snacks,Sweets",19.0822,72.8416,Locality (matched)
247601,Beleghata,Kolkata,John'S Bakery,100,4.1,Bakery,22.562,88.39,Locality (matched)
247659,Narayanguda,Hyderabad,Jenny'S Brownies,300,3.2,"Desserts,Beverages",17.4013,78.4913,Locality (matched)
248929,Navrangpura,Ahmedabad,Swad-E-Punjab,300,4.3,"North Indian,Punjabi,Thalis,Combo,Gujarati",23.0365,72.561,Locality (matched)
248965,Kothrud,Pune,Singh Saab,200,4,"Indian,Snacks,Punjabi,Street Food,Desserts,Beverages",18.5074,73.8077,Locality (matched)
249765,Bhowanipore,Kolkata,Noodle Chef,350,4,"Chinese,Fast Food",22.527,88.345,Locality (matched)
249774,Shivaji Nagar,Pune,Crazysizzlers,600,2.9,"Pastas,Pizzas,Continental,Chinese,Thai",18.5308,73.8478,Locality (matched)
249968,Sector 11 Rohini,Delhi,Dhruv'S Kitchen,250,2.9,Indian,28.718,77.11,Locality (matched)
250455,Koyambedu,Chennai,Dosa Kadai - Since 1989,150,4.1,"South Indian,North Indian",13.07,80.196,Locality (matched)
250461,Barabazar Market,Kolkata,Satvik,250,2.9,Indian,22.572,88.351,Locality (matched)
250575,Himayatnagar,Hyderabad,A Bleu Basil,700,4.1,Indian,17.4008,78.4813,Locality (matched)
251329,Khairtabad,Hyderabad,Babai Express,200,3.7,Snacks  South Indian  Telangana,17.411,78.462,Locality (matched)
251566,Ghatkopar East,Mumbai,Say Cheese,250,4.1,"Fast Food,Snacks,Italian,Chinese,Pizzas,Combo",19.0857,72.9083,Locality (matched)
251601,Kodambakkam,Chennai,Shakes And Desserts,200,3.9,"Ice Cream,Juices,North Indian,Salads",13.05,80.2241,Locality (matched)
252614,Paschim Vihar,Delhi,Nic Natural Ice Creams,120,4.5,"Ice Cream,Desserts",28.6692,77.1013,Locality (matched)
253380,Mylapore,Chennai,Nei Idly Sambar,200,3.8,South Indian,13.0339,80.2695,Locality (matched)
253424,Prashant Vihar Rohini,Delhi,Spice N Curry,300,3.9,"Chinese,North Indian",28.705,77.135,Locality (matched)
253593,Gultekdi,Pune,Shreeji Pure Veg,300,4.1,"North Indian,South Indian,Chinese",18.488,73.867,Locality (matched)
253822,Santacruz East,Mumbai,Sandwich Plus,200,2.9,Fast Food,19.0822,72.8416,Locality (matched)
253828,Santacruz East,Mumbai,French Fries Fusion,200,2.9,Fast Food,19.0822,72.8416,Locality (matched)
253871,Lake Town,Kolkata,Idly Aunty,250,4,South Indian,22.605,88.395,Locality (matched)
254041,Vishal Nagar,Surat,La Pino'Z Pizza,300,4.3,"Pizzas,Italian,Snacks,Desserts,Beverages",21.2,72.85,Locality (matched)
255436,Koramangala,Bangalore,Chaat Street,200,4.2,"Fast Food,Snacks,Chaat,Street Food,Beverages,Combo,North Indian,Indian,Maharashtrian,Rajasthani",12.9352,77.6245,Locality (matched)
255789,Rajajinagar,Bangalore,Great Indian Khichdi,200,4.2,"Indian,Home Food,Healthy Food,Snacks",12.9905,77.5554,Locality (matched)
255996,Chembur,Mumbai,Feast Cakes And Bakes,500,2.9,Bakery,19.0522,72.9006,Locality (matched)
256660,Bharthana,Surat,Kwality Walls Frozen Dessert & Ice Cream Shop,100,4.6,"Desserts,Ice Cream",21.15,72.77,Locality (matched)
257452,Kondhwa Budruk,Pune,Drunken Shake,100,2.9,Beverages,18.457,73.899,Locality (matched)
257810,Santacruz,Mumbai,Great Indian Khichdi,200,4.4,Indian  Home Food  Healthy Food  Snacks,19.0822,72.8416,Locality (matched)
258189,Rohini,Delhi,Great Indian Khichdi,200,4.3,"Indian,Home Food,Healthy Food,Snacks",28.7041,77.1025,Locality (matched)
258598,Saki Naka,Mumbai,Fresh Meals Company,300,3.8,"North Indian,Home Food",19.1073,72.8873,Locality (matched)
258721,Karve Nagar,Pune,Cloud Khichdi,250,4.1,"North Indian,Punjabi,Maharashtrian,Gujarati",18.49,73.8163,Locality (matched)
259466,Gandhi Nagar,Chennai,Chennai Creams,200,2.9,Indian,13.008,80.257,Locality (matched)
259810,Banjara Hills,Hyderabad,Govi'S Organic Foods,300,4.7,Sweets  Desserts  Snacks  Home Food  Indian,17.4156,78.4347,Locality (matched)
260124,Mylapore,Chennai,Inox,400,2.9,Fast Food,13.0339,80.2695,Locality (matched)
260136,Banjara Hills,Hyderabad,Inox,400,2.9,Fast Food,17.4156,78.4347,Locality (matched)
260175,Kachiguda,Hyderabad,Lassi Corner,150,4.1,"Hyderabadi,Desserts,Fast Food",17.3843,78.5013,Locality (matched)
260510,Pitam Pura,Delhi,Kwality Walls Frozen Dessert & Ice Cream Shop,100,4.6,"Desserts,Ice Cream",28.6942,77.131,Locality (matched)
260791,Erandwane,Pune,Sundae Everyday Ice Creams,200,4.2,"Ice Cream,Desserts",18.5089,73.83,Locality (matched)
260964,Himayatnagar,Hyderabad,Fruitfull,150,4.2,Healthy Food,17.4008,78.4813,Locality (matched)
261161,Camp,Pune,The Brooklyn Creamery - The Healthy Ice Cream,200,2.9,"Desserts,Ice Cream",18.5122,73.879,Locality (matched)
261259,Santacruz East,Mumbai,Juhu Chaatwala,200,2.9,Fast Food,19.0822,72.8416,Locality (matched)
261729,Himayatnagar,Hyderabad,The Belgian Waffle Co.,200,4.4,"Desserts,Beverages",17.4008,78.4813,Locality (matched)
263204,Purasaiwakkam,Chennai,The Greenhouse Barbecue,900,4.2,Barbecue,13.085,80.254,Locality (matched)
263572,Rohini,Delhi,Pure Veg Meals By Lunchbox,200,2.9,"North Indian,Desserts,Biryani",28.7041,77.1025,Locality (matched)
263590,Santacruz East,Mumbai,Pure Veg Meals By Lunchbox,200,3.9,"North Indian,Desserts,Biryani",19.0822,72.8416,Locality (matched)
263632,Shaniwar Peth,Pune,Pure Veg Meals By Lunchbox,200,2.9,"North Indian,Desserts,Biryani",18.517,73.85,Locality (matched)
263677,Ellisbridge,Ahmedabad,Pure Veg Meals By Lunchbox,200,2.9,"North Indian,Desserts,Biryani",23.023,72.568,Locality (matched)
263833,Purasaiwakkam,Chennai,Pure Veg Meals By Lunchbox,200,3.5,"North Indian,Desserts,Biryani",13.085,80.254,Locality (matched)
263841,Abids & Koti,Hyderabad,Pure Veg Meals By Lunchbox,200,4.2,North Indian  Desserts  Biryani,17.387,78.477,Locality (matched)
263962,Navrangpura,Ahmedabad,Apsara Ice Creams,150,4.6,"Ice Cream,Desserts",23.0365,72.561,Locality (matched)
264137,Ameerpet,Hyderabad,Scoops Ameerpet,250,2.9,Ice Cream  Desserts  Beverages,17.4374,78.4487,Locality (matched)
264937,Ghatkopar East,Mumbai,Chat Chaska,100,2.9,Chaat,19.0857,72.9083,Locality (matched)
266271,Nungambakkam,Chennai,Moo It,200,2.9,"Desserts,Ice Cream,Juices",13.0569,80.2425,Locality (matched)
267206,Rohini,Delhi,Super India Restaurant,300,2.9,North Indian,28.7041,77.1025,Locality (matched)
267734,Memnagar,Ahmedabad,Lassi Ghar,100,4.1,Beverages,23.049,72.547,Locality (matched)
268334,Kilpauk,Chennai,Gosip,200,4.2,"Italian,Fast Food,Beverages",13.085,80.241,Locality (matched)
270045,Navrangpura,Ahmedabad,Hotel Cosmopolitan - Coriander,500,2.9,"North Indian,Chinese",23.0365,72.561,Locality (matched)
270067,Ellisbridge,Ahmedabad,Mexicano By The Bay - Cafe,500,2.9,Mexican,23.023,72.568,Locality (matched)
271760,East Kolkata Township,Kolkata,Pabrai'S Fresh And Naturelle Ice Creams,200,4.8,Ice Cream,22.535,88.415,Locality (matched)
273543,Koramangala,Bangalore,Grand Vaishno Dhaba,200,2.9,North Indian,12.9352,77.6245,Locality (matched)
274015,Ellisbridge,Ahmedabad,Wagh Bakri Tea Lounge,500,2.9,"Beverages,Fast Food",23.023,72.568,Locality (matched)
276110,Kalighat,Kolkata,Adi Sree Hari Mistanna Bhandar,100,4.5,"Sweets,Desserts,Combo,Snacks",22.519,88.342,Locality (matched)
276890,Kothrud,Pune,Sri Krishna Aanand Bhavan,200,4.4,"Indian,Snacks,Beverages",18.5074,73.8077,Locality (matched)
277174,Shukrawar Peth,Pune,Bapat Upahar Gruha,200,3.7,Indian,18.515,73.85,Locality (matched)
277399,Chembur,Mumbai,Dessert Cloud - Chembur,150,4.3,"Desserts,Beverages",19.0522,72.9006,Locality (matched)
279826,Paschim Vihar,Delhi,Shudh Vaishno Shanker Dhaba,300,4.2,North Indian,28.6692,77.1013,Locality (matched)
283324,Kilpauk,Chennai,Jalsa,500,2.9,"Chaat,Beverages",13.085,80.241,Locality (matched)
284045,Memnagar,Ahmedabad,Jalaram Parotha House - Townhallwala,200,3.7,"Fast Food,Indian",23.049,72.547,Locality (matched)
284758,Santacruz East,Mumbai,Oriental Pure Veg,300,2.9,Chinese,19.0822,72.8416,Locality (matched)
285177,Sion,Mumbai,Poojari Pav	Bhaji,150,4,Fast Food,19.0448,72.8619,Locality (matched)
285642,Malleshwaram,Bangalore,Ganesh Dharshini,100,4.3,South Indian,13.0035,77.5647,Locality (matched)
286573,Narotam Nagar,Surat,Apsara Ice Creams,150,4.4,"Ice Cream,Desserts",21.175,72.805,Locality (matched)
286775,Vastrapur,Ahmedabad,The Shake.Com,200,2.9,Beverages,23.039,72.529,Locality (matched)
286810,Vastrapur,Ahmedabad,Jassi De Parathe,650,4.4,North Indian,23.039,72.529,Locality (matched)
287313,Ghod Dod Road,Surat,Mealwale,250,4.1,North Indian,21.178,72.795,Locality (matched)
288605,Nava Vadaj,Ahmedabad,Kutchi Fast Food,200,4.1,Fast Food,23.057,72.576,Locality (matched)
